ID Parola,POS,Gramm,Parola,No punct,Standard,Lemma,Inglese,NR06,NR94,R20,Temp
5101701500,X-,--------,ἰδοὺ,ἰδοὺ,ἰδού,ἰδού,-,ecco,ecco,ecco,
5101701600,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,gli,gli,gli,
5101701700,N-,----NPM-,ἄνδρες,ἄνδρες,ἄνδρες,ἀνήρ,man,uomini,uomini,uomini,
5101701800,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,>,>,>,
5101701900,V-,-XPPNPM-,ἀπεσταλμένοι,ἀπεσταλμένοι,ἀπεσταλμένοι,ἀποστέλλω,to send,mandati,mandati,mandati,
5101702000,P-,--------,ὑπὸ,ὑπὸ,ὑπό,ὑπό,under,da,da,da,
5101702100,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,>,>,>,
5101702200,N-,----GSM-,Κορνηλίου,Κορνηλίου,Κορνηλίου,Κορνήλιος,Cornelius,Cornelio,Cornelio,Cornelio,
5101702300,V-,-AAPNPM-,διερωτήσαντες,διερωτήσαντες,διερωτήσαντες,διερωτάω,to learn about,{i} {quali} avendo domandato,{i} {quali} avendo domandato,{i} {quali} avendo domandato,
5101702400,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,della,della,della,
5101702500,N-,----ASF-,οἰκίαν,οἰκίαν,οἰκίαν,οἰκία,house,casa,casa,casa,
5101702600,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di,di,di,
5101702700,N-,----GSM-,Σίμωνος,Σίμωνος,Σίμωνος,Σίμων,Simon,Simone,Simone,Simone,
5101702800,V-,3AAI-P--,ἐπέστησαν,ἐπέστησαν,ἐπέστησαν,ἐφίστημι,to stand by,si fermarono,si fermarono,si fermarono,
5101702900,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,alla,alla,alla,
5101703000,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,<,<,<,
5101703100,N-,----ASM-,"πυλῶνα,",πυλῶνα,πυλῶνα,πυλών,door,porta,porta,porta,
5101800100,C-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
5101800200,V-,-AAPNPM-,φωνήσαντες,φωνήσαντες,φωνήσαντες,φωνέω,to call,Avendo chiamato,Avendo chiamato,Avendo chiamato,
5101800300,V-,3IMI-P--,ἐπυνθάνοντο,ἐπυνθάνοντο,ἐπυνθάνοντο,πυνθάνομαι,to inquire,chiesero,chiesero,domandarono,
5101800400,X-,--------,εἰ,εἰ,εἰ,εἰ,if,se,se,se,
5101800500,N-,----NSM-,Σίμων,Σίμων,Σίμων,Σίμων,Simon,Simone,Simone,Simone,
5101800600,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
5101800700,V-,-PPPNSM-,ἐπικαλούμενος,ἐπικαλούμενος,ἐπικαλούμενος,ἐπικαλέω,-,detto anche,detto anche,soprannominato,
5101800800,N-,----NSM-,Πέτρος,Πέτρος,Πέτρος,Πέτρος,Peter,Pietro,Pietro,Pietro,
5101800900,D-,--------,ἐνθάδε,ἐνθάδε,ἐνθάδε,ἐνθάδε,here,lì2,lì2,lì2,
5101801000,V-,3PPI-S--,ξενίζεται.,ξενίζεται,ξενίζεται,ξενίζω,to show hospitality,alloggiasse1,alloggiasse1,alloggiasse1,
5101900100,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,-,-,-,
5101900200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5101900300,N-,----GSM-,Πέτρου,Πέτρου,Πέτρου,Πέτρος,Peter,Pietro2,Pietro2,Pietro2,
5101900400,V-,-PMPGSM-,διενθυμουμένου,διενθυμουμένου,διενθυμουμένου,διενθυμέομαι,-,{Mentre1} stava3 ripensando4,{Mentre1} stava3 ripensando4,{Mentre1} stava3 pensando4,
5101900500,P-,--------,περὶ,περὶ,περί,περί,around,alla,alla,alla,
5101900600,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,<,<,<,
5101900700,N-,----GSN-,ὁράματος,ὁράματος,ὁράματος,ὅραμα,something seen,visione,visione,visione,
5101900800,V-,3AAI-S--,εἶπεν,εἶπεν,εἶπε(ν),λέγω,to say,disse4,disse4,disse4,
5101900900,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,gli3,gli3,gli3,
5101901000,RA,----NSN-,τὸ,τὸ,τό,ὁ,-,lo1,lo1,lo1,
5101901100,N-,----NSN-,πνεῦμα·,πνεῦμα,πνεῦμα,πνεῦμα,Spirit,Spirito2,Spirito2,Spirito2,
5101901200,X-,--------,Ἰδοὺ,Ἰδοὺ,ἰδού,ἰδού,-,Ecco,Ecco,Ecco,
5101901300,N-,----NPM-,ἄνδρες,ἄνδρες,ἄνδρες,ἀνήρ,man,uomini2,uomini2,uomini2,
5101901350,A-,----NPM-,τρεῖς,τρεῖς,τρεῖς,τρεῖς,,tre1,tre1,tre1,
5101901400,V-,-PAPNPM-,ζητοῦντές,ζητοῦντές,ζητοῦντες,ζητέω,to try to learn where something is,{che3} cercano5,{che3} cercano5,{che3} cercano5,
5101901500,RP,----AS--,σε·,σε,σε,σύ,-,ti4,ti4,ti4,
5102000100,C-,--------,ἀλλὰ,ἀλλὰ,ἀλλά,ἀλλά,but,dunque2,dunque2,dunque2,
5102000200,V-,-AAPNSM-,ἀναστὰς,ἀναστὰς,ἀναστάς,ἀνίστημι,to cause to stand,Àlzati1,Àlzati1,Alzati1,
5102000300,V-,2AAD-S--,κατάβηθι,κατάβηθι,κατάβηθι,καταβαίνω,to move down,scendi,scendi,scendi,
5102000400,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
5102000500,V-,2PMD-S--,πορεύου,πορεύου,πορεύου,πορεύομαι,to move,va',va',va',
5102000600,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
5102000700,RP,----DPM-,αὐτοῖς,αὐτοῖς,αὐτοῖς,αὐτός,same,loro,loro,loro,
5102000800,A-,----ASN-,μηδὲν,μηδὲν,μηδέν,μηδείς,-,senza,senza,senza,
5102000900,V-,-PMPNSM-,"διακρινόμενος,",διακρινόμενος,διακρινόμενος,διακρίνω,to judge carefully,fartene scrupolo,fartene scrupolo,fartene scrupolo,
5102001000,C-,--------,ὅτι,ὅτι,ὅτι,ὅτι,whoever,perché,perché,perché,
5102001100,RP,----NS--,ἐγὼ,ἐγὼ,ἐγώ,ἐγώ,-,io4,io4,{sono} io {che},
5102001200,V-,1XAI-S--,ἀπέσταλκα,ἀπέσταλκα,ἀπέσταλκα,ἀποστέλλω,to send,ho2 mandati3,ho2 mandati3,ho2 mandati3,
5102001300,RP,----APM-,αὐτούς.,αὐτούς,αὐτούς,αὐτός,himself,li1,li1,li1,
5102100100,V-,-AAPNSM-,καταβὰς,καταβὰς,καταβάς,καταβαίνω,to move down,sceso2,sceso2,sceso2,
5102100200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5102100300,N-,----NSM-,Πέτρος,Πέτρος,Πέτρος,Πέτρος,Peter,Pietro1,Pietro1,Pietro1,
5102100400,P-,--------,πρὸς,πρὸς,πρός,πρός,to,verso,verso,verso,
5102100500,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,{quegli},{quegli},{quegli},
5102100600,N-,----APM-,ἄνδρας,ἄνδρας,ἄνδρας,ἀνήρ,man,uomini,uomini,uomini,
5102100700,V-,3AAI-S--,εἶπεν·,εἶπεν,εἶπε(ν),λέγω,to say,disse {loro},disse {loro},disse {loro},
5102100800,X-,--------,Ἰδοὺ,Ἰδοὺ,ἰδού,ἰδού,-,Eccomi,Eccomi,Ecco,
5102100900,RP,----NS--,ἐγώ,ἐγώ,ἐγώ,ἐγώ,-,io2,io2,io2,
5102101000,V-,1PAI-S--,εἰμι,εἰμι,εἰμί,εἰμί,-,sono1,sono1,sono1,
5102101100,RR,----ASM-,ὃν,ὃν,ὅν,ὅς,-,quello che,quello che,quello che,
5102101200,V-,2PAI-P--,ζητεῖτε·,ζητεῖτε,ζητεῖτε,ζητέω,to try to learn where something is,cercate,cercate,cercate,
5102101300,RI,----NSF-,τίς,τίς,τίς,τίς,who? what?,qual {è},qual {è},qual {è},
5102101400,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,il,il,il,
5102101500,N-,----NSF-,αἰτία,αἰτία,αἰτία,αἰτία,reason,motivo,motivo,motivo,
5102101600,P-,--------,δι’,δι’,διά,διά,through,per,per,per,
5102101700,RR,----ASF-,ἣν,ἣν,ἥν,ὅς,-,cui,cui,cui,
5102101800,V-,2PAI-P--,πάρεστε;,πάρεστε,πάρεστε,πάρειμι,G3918,siete qui,siete qui,siete qui,
5102200100,RA,----NPM-,οἱ,οἱ,οἱ,ὁ,-,Essi,Essi,essi2,
5102200200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,Ed1,
5102200300,V-,3AAI-P--,εἶπαν·,εἶπαν,εἶπαν,λέγω,to say,risposero,risposero,risposero,
5102200400,N-,----NSM-,Κορνήλιος,Κορνήλιος,Κορνήλιος,Κορνήλιος,Cornelius,Cornelio3,Cornelio3,Cornelio3,
5102200500,N-,----NSM-,"ἑκατοντάρχης,",ἑκατοντάρχης,ἑκατοντάρχης,ἑκατοντάρχης,-,Il1 centurione2,Il1 centurione2,Il1 centurione2,
5102200600,N-,----NSM-,ἀνὴρ,ἀνὴρ,ἀνήρ,ἀνήρ,man,uomo,uomo,uomo,
5102200700,A-,----NSM-,δίκαιος,δίκαιος,δίκαιος,δίκαιος,righteous,giusto,giusto,giusto,
5102200800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
5102200900,V-,-PMPNSM-,φοβούμενος,φοβούμενος,φοβούμενος,φοβέομαι,-,timorato,timorato,timorato,
5102201000,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,di,di,di,
5102201100,N-,----ASM-,θεὸν,θεὸν,θεόν,θεός,God,Dio,Dio,Dio,
5102201200,V-,-PPPNSM-,μαρτυρούμενός,μαρτυρούμενός,μαρτυρούμενος,μαρτυρέω,to witness,{del} {quale} rende {buona} testimonianza,{del} {quale} rende {buona} testimonianza,{del} {quale} rende {buona} testimonianza,
5102201300,C-,--------,τε,τε,τέ,τέ,and,-,-,-,
5102201400,P-,--------,ὑπὸ,ὑπὸ,ὑπό,ὑπό,under,-,-,-,
5102201500,A-,----GSN-,ὅλου,ὅλου,ὅλου,ὅλος,whole,tutto,tutto,tutto,
5102201600,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,il,il,il,
5102201700,N-,----GSN-,ἔθνους,ἔθνους,ἔθνους,ἔθνος,nation,popolo,popolo,popolo,
5102201800,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,dei,dei,dei,
5102201900,A-,----GPM-,"Ἰουδαίων,",Ἰουδαίων,Ἰουδαίων,Ἰουδαῖος,Judean,Giudei,Giudei,Giudei,
5102202000,V-,3API-S--,ἐχρηματίσθη,ἐχρηματίσθη,ἐχρηματίσθη,χρηματίζω,to make known God’s message,è stato divinamente avvertito,è stato divinamente avvertito,è stato divinamente avvertito,
5102202100,P-,--------,ὑπὸ,ὑπὸ,ὑπό,ὑπό,under,da,da,da,
5102202200,N-,----GSM-,ἀγγέλου,ἀγγέλου,ἀγγέλου,ἄγγελος,messenger,un1 angelo3,un1 angelo3,un1 angelo3,
5102202300,A-,----GSM-,ἁγίου,ἁγίου,ἁγίου,ἅγιος,holy,santo2,santo2,santo2,
5102202400,V-,-AMN----,μεταπέμψασθαί,μεταπέμψασθαί,μεταπέμψασθαι,μεταπέμπομαι,-,{di} farti chiamare,{di} farti chiamare,{di} farti chiamare,
5102202500,RP,----AS--,σε,σε,σε,σύ,-,<,<,<,
5102202600,P-,--------,εἰς,εἰς,εἰς,εἰς,to,in,in,in,
5102202700,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
5102202800,N-,----ASM-,οἶκον,οἶκον,οἶκον,οἶκος,house,casa,casa,casa,
5102202900,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,sua,sua,sua,
5102203000,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
5102203100,V-,-AAN----,ἀκοῦσαι,ἀκοῦσαι,ἀκοῦσαι,ἀκούω,to hear,{di} ascoltare {quello} {che},{di} ascoltare {quello} {che},{di} ascoltare {quello} {che},
5102203200,N-,----APN-,ῥήματα,ῥήματα,ῥήματα,ῥῆμα,word,avrai da dirgli,avrai da dirgli,avrai da dirgli,
5102203300,P-,--------,παρὰ,παρὰ,παρά,παρά,at,<,<,<,
5102203400,RP,----GS--,σοῦ.,σοῦ,σοῦ,σύ,-,<<,<<,<<,
5102300100,V-,-AMPNSM-,εἰσκαλεσάμενος,εἰσκαλεσάμενος,εἰσκαλεσάμενος,εἰσκαλέομαι,-,Egli1 fece4 entrare5,{Pietro1} fece4 entrare5,fattili2 entrare3,
5102300200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,allora2,allora2,Allora1,
5102300300,RP,----APM-,αὐτοὺς,αὐτοὺς,αὐτούς,αὐτός,himself,li3,li3,li,
5102300400,V-,3AAI-S--,ἐξένισεν.,ἐξένισεν,ἐξένισε(ν),ξενίζω,to show hospitality,{e} {li} ospitò,{e} {li} ospitò,ospitò,
5102300500,RA,----DSF-,Τῇ,Τῇ,τῇ,ὁ,-,Il,Il,Il,
5102300600,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5102300700,D-,--------,ἐπαύριον,ἐπαύριον,ἐπαύριον,ἐπαύριον,the next day,giorno seguente,giorno seguente,giorno seguente,
5102300800,V-,-AAPNSM-,ἀναστὰς,ἀναστὰς,ἀναστάς,ἀνίστημι,to cause to stand,si alzò {e},*,*,
5102300900,V-,3AAI-S--,ἐξῆλθεν,ἐξῆλθεν,ἐξῆλθε(ν),ἐξέρχομαι,to go out of,andò,andò,andò,
5102301000,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
5102301100,RP,----DPM-,"αὐτοῖς,",αὐτοῖς,αὐτοῖς,αὐτός,same,loro,loro,loro,
5102301200,C-,--------,καί,καί,καί,καί,and,e,e,e,
5102301300,RI,----NPM-,τινες,τινες,τινές,τις,-,alcuni,alcuni,alcuni,
5102301400,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,>,>,>,
5102301500,N-,----GPM-,ἀδελφῶν,ἀδελφῶν,ἀδελφῶν,ἀδελφός,brother,fratelli,fratelli,fratelli,
5102301600,RA,----GPM-,τῶν,τῶν,τῶν,ὁ,-,>,>,>,
5102301700,P-,--------,ἀπὸ,ἀπὸ,ἀπό,ἀπό,from,di,di,di,
5102301800,N-,----GSF-,Ἰόππης,Ἰόππης,Ἰόππης,Ἰόππη,Joppa or Jaffa,Ioppe,Ioppe,Ioppe,
5102301900,V-,3AAI-P--,συνῆλθον,συνῆλθον,συνῆλθον,συνέρχομαι,to gather together,accompagnarono2,accompagnarono2,accompagnarono2,
5102302000,RP,----DSM-,αὐτῷ.,αὐτῷ,αὐτῷ,αὐτός,same,lo1,l'1,lo1,
5102400100,RA,----DSF-,τῇ,τῇ,τῇ,ὁ,-,L',L',L',
5102400200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5102400300,D-,--------,ἐπαύριον,ἐπαύριον,ἐπαύριον,ἐπαύριον,the next day,indomani,indomani,indomani,
5102400400,V-,3AAI-S--,εἰσῆλθεν,εἰσῆλθεν,εἰσῆλθε(ν),εἰσέρχομαι,to move into,*,*,*,
5102400450,V-,3AAI-P--,εἰσῆλθον,εἰσῆλθον,εἰσῆλθον,εἰσέρχομαι,,arrivarono,arrivarono,arrivarono,
5102400500,P-,--------,εἰς,εἰς,εἰς,εἰς,to,a,a,a,
5102400600,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,>,>,>,
5102400700,N-,----ASF-,Καισάρειαν.,Καισάρειαν,Καισάρειαν,Καισάρεια,Caesarea,Cesarea,Cesarea,Cesarea,
5102400800,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>>,>>,>>,
5102400900,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5102401000,N-,----NSM-,Κορνήλιος,Κορνήλιος,Κορνήλιος,Κορνήλιος,Cornelius,Cornelio,Cornelio,Cornelio,
5102401100,V-,3IAI-S--,ἦν,ἦν,ἦν,εἰμί,-,stava2,stava2,stava2,
5102401200,V-,-PAPNSM-,προσδοκῶν,προσδοκῶν,προσδοκῶν,προσδοκάω,to wait with apprehension,aspettando3,aspettando3,aspettando3,
5102401300,RP,----APM-,αὐτοὺς,αὐτοὺς,αὐτούς,αὐτός,himself,li1,li1,li1,
5102401400,V-,-AMPNSM-,συγκαλεσάμενος,συγκαλεσάμενος,συγκαλεσάμενος,συγκαλέω,to call together,{e} aveva chiamato,{e} aveva chiamato,{e} aveva chiamato,
5102401500,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,i,i,i,
5102401600,A-,----APM-,συγγενεῖς,συγγενεῖς,συγγενεῖς,συγγενής,relative,parenti2,parenti2,parenti2,
5102401700,RP,----GSM-,αὐτοῦ,αὐτοῦ,αὐτοῦ,αὐτός,same,suoi1,suoi1,suoi1,
5102401800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
5102401900,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,i,i,i,
5102402000,A-,----APM-,ἀναγκαίους,ἀναγκαίους,ἀναγκαίους,ἀναγκαῖος,necessary,intimi3,intimi3,intimi2,
5102402100,A-,----APM-,φίλους.,φίλους,φίλους,φίλος,friend,{suoi1} amici2,{suoi1} amici2,{suoi1} amici3,
5102500100,C-,--------,ὡς,ὡς,ὡς,ὡς,as,Mentre,Mentre,Mentre,
5102500200,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
5102500300,V-,3AMI-S--,ἐγένετο,ἐγένετο,ἐγένετο,γίνομαι,to be formed,-,-,-,
5102500400,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,-,-,-,
5102500500,V-,-AAN----,εἰσελθεῖν,εἰσελθεῖν,εἰσελθεῖν,εἰσέρχομαι,to move into,entrava2,entrava2,entrava2,
5102500600,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,>,>,>,
5102500700,N-,----ASM-,"Πέτρον,",Πέτρον,Πέτρον,Πέτρος,Peter,Pietro1,Pietro1,Pietro1,
5102500800,V-,-AAPNSM-,συναντήσας,συναντήσας,συναντήσας,συναντάω,to come upon,andandogli4 incontro5,andandogli4 incontro5,andandogli4 incontro5,
5102500900,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,<,<,<,
5102501000,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
5102501100,N-,----NSM-,Κορνήλιος,Κορνήλιος,Κορνήλιος,Κορνήλιος,Cornelius,Cornelio3,Cornelio3,Cornelio3,
5102501200,V-,-AAPNSM-,πεσὼν,πεσὼν,πεσών,πίπτω,-,si gettò,si gettò,s' inginocchiò,
5102501300,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,ai,ai,davanti a,
5102501400,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,<,<,<,
5102501500,N-,----APM-,πόδας,πόδας,πόδας,πούς,foot,{suoi} piedi,{suoi} piedi,{lui},
5102501600,V-,3AAI-S--,προσεκύνησεν.,προσεκύνησεν,προσεκύνησε(ν),προσκυνέω,to prostrate oneself in worship,{per} adorarlo,{per} adorarlo,-,
5102600100,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>>,>>,>>,
5102600200,C-,--------,δὲ,δὲ,δέ,δέ,and,Ma,Ma,Ma,
5102600300,N-,----NSM-,Πέτρος,Πέτρος,Πέτρος,Πέτρος,Peter,Pietro,Pietro,Pietro,
5102600400,V-,3AAI-S--,ἤγειρεν,ἤγειρεν,ἤγειρε(ν),ἐγείρω,to get up,rialzò2,rialzò2,rialzò2,
5102600500,RP,----ASM-,αὐτὸν,αὐτὸν,αὐτόν,αὐτός,same,lo1,lo1,lo1,
5102600600,V-,-PAPNSM-,λέγων·,λέγων,λέγων,λέγω,to say,dicendo,dicendo,dicendo,
5102600700,V-,2AAD-S--,Ἀνάστηθι·,Ἀνάστηθι,ἀνάστηθι,ἀνίστημι,to cause to stand,Àlzati,Àlzati,Alzati,
5102600800,D-,--------,καὶ,καὶ,καί,καί,and,anch',anch',anch',
5102600900,RP,----NS--,ἐγὼ,ἐγὼ,ἐγώ,ἐγώ,-,io,io,io,
5102601000,RP,----NSM-,αὐτὸς,αὐτὸς,αὐτός,αὐτός,same,-,-,-,
5102601100,N-,----NSM-,ἄνθρωπός,ἄνθρωπός,ἄνθρωπος,ἄνθρωπος,(in the singular) person,uomo2,uomo2,uomo2,
5102601200,V-,1PAI-S--,εἰμι.,εἰμι,εἰμί,εἰμί,-,sono1,sono1,sono1,
5102700100,C-,--------,καὶ,καὶ,καί,καί,and,-,-,e,
5102700200,V-,-PAPNSM-,συνομιλῶν,συνομιλῶν,συνομιλῶν,συνομιλέω,to talk with,Conversando,Conversando,discorrendo,
5102700300,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,con lui,con lui,con lui,
5102700400,V-,3AAI-S--,"εἰσῆλθεν,",εἰσῆλθεν,εἰσῆλθε(ν),εἰσέρχομαι,to move into,entrò,entrò,entrò,
5102700500,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
5102700600,V-,3PAI-S--,εὑρίσκει,εὑρίσκει,εὑρίσκει,εὑρίσκω,to learn the whereabouts of something,trovate,trovate,trovò,
5102700700,V-,-XAPAPM-,συνεληλυθότας,συνεληλυθότας,συνεληλυθότας,συνέρχομαι,to gather together,{lì3} riunite4,{lì3} riunite4,radunate3 {in4} {quel5} {luogo6},
5102700800,A-,----APM-,"πολλούς,",πολλούς,πολλούς,πολύς,many,molte1 {persone2},molte1 {persone2},molte1 {persone2},
5102800100,V-,3IAI-S--,ἔφη,ἔφη,ἔφη,φημί,to say,disse,disse,disse2,
5102800200,C-,--------,τε,τε,τέ,τέ,and,-,-,Allora1,
5102800300,P-,--------,πρὸς,πρὸς,πρός,πρός,to,>,>,>,
5102800400,RP,----APM-,αὐτούς·,αὐτούς,αὐτούς,αὐτός,himself,loro,loro,loro,
5102800500,RP,----NP--,Ὑμεῖς,Ὑμεῖς,ὑμεῖς,σύ,-,Voi,Voi,Voi,
5102800600,V-,2PMI-P--,ἐπίστασθε,ἐπίστασθε,ἐπίστασθε,ἐπίσταμαι,to know,sapete,sapete,sapete,
5102800700,D-,--------,ὡς,ὡς,ὡς,ὡς,as,come,come,come,
5102800800,A-,----NSN-,ἀθέμιτόν,ἀθέμιτόν,ἀθέμιτον,ἀθέμιτος,not allowed,non1 lecito3,non1 lecito3,non1 lecito3,
5102800900,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,sia2,sia2,sia2,
5102801000,N-,----DSM-,ἀνδρὶ,ἀνδρὶ,ἀνδρί,ἀνήρ,man,a un,a un,a un,
5102801100,A-,----DSM-,Ἰουδαίῳ,Ἰουδαίῳ,Ἰουδαίῳ,Ἰουδαῖος,Judean,Giudeo,giudeo,Giudeo,
5102801200,V-,-PPN----,κολλᾶσθαι,κολλᾶσθαι,κολλᾶσθαι,κολλάομαι,-,avere relazioni,{di} aver relazioni,avere relazioni,
5102801300,C-,--------,ἢ,ἢ,ἤ,ἤ,or,o4,o4,o4,
5102801400,V-,-PMN----,προσέρχεσθαι,προσέρχεσθαι,προσέρχεσθαι,προσέρχομαι,to move toward,entrare5 in6 casa7 {sua8},di5 entrar6 in7 casa8 {sua9},di5 entrare6 da7 {lui8},
5102801500,A-,----DSM-,ἀλλοφύλῳ·,ἀλλοφύλῳ,ἀλλοφύλῳ,ἀλλόφυλος,foreigner,con1 uno2 straniero3,con1 uno2 straniero3,con1 uno2 straniero3,
5102801600,RP,----DS--,κἀμοὶ,κἀμοὶ,κἀμοί,κἀγώ,I too,ma9 mi11,ma10 mi12,ma9 mi11,
5102801700,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
5102801800,N-,----NSM-,θεὸς,θεὸς,θεός,θεός,God,Dio10,Dio11,Dio10,
5102801900,V-,3AAI-S--,ἔδειξεν,ἔδειξεν,ἔδειξε(ν),δείκνυμι,-,ha mostrato {che},ha mostrato {che},ha mostrato {che},
5102802000,A-,----ASM-,μηδένα,μηδένα,μηδένα,μηδείς,-,nessun,nessun,non,
5102802100,A-,----ASM-,κοινὸν,κοινὸν,κοινόν,κοινός,shared,impuro5,impuro5,impuro5,
